"94";"RTFOE0321";"2010-05-06";"Circuito inserido na base de dados";"Diogo"
"95";"RTFOE0318";"2010-05-07";"A referência da encomenda do circuito passou de 3 para 3ª Enc.- Contumil - Valença.";"Diogo"
"96";"RTFOE0318";"2010-05-07";"A terminação A passou de Contumil para .";"Diogo"
"97";"RTFOE0318";"2010-05-07";"A terminação B passou de Valença para .";"Diogo"
"98";"RTFOE0322";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"99";"RTFOE0322";"2010-05-07";"O estado do circuito passou de I para A.";"Diogo"
"100";"RTFOE0323";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"101";"RTFOE0324";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"102";"RTFOE0325";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"103";"RTFOE0326";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"104";"RTFOE0327";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"105";"RTFOE0328";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"106";"RTFOE0329";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"107";"RTFOE0330";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"108";"RTFOE0331";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"109";"RTFOE0332";"2010-05-07";"Circuito inserido na base de dados";"Diogo"
"110";"RTFOE0333";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"111";"RTFOE0334";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"112";"RTFOE0335";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"113";"RTFOE0336";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"114";"RTFOE0337";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"115";"RTFOE0338";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"116";"RTFOE0339";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"117";"RTFOE0340";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"118";"RTFOE0340";"2010-05-10";"O estado do circuito passou de I para A.";"Diogo"
"119";"RTFOE0341";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"120";"RTFOE0342";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"121";"RTFOE0343";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"122";"RTFOE0344";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"123";"RTFOE0345";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"124";"RTFOE0346";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"125";"RTFOE0345";"2010-05-10";"O estado do circuito passou de I para A.";"Diogo"
"126";"RTFOE0347";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"127";"RTFOE0348";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"128";"RTFOE0349	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"129";"RTFOE0350";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"130";"RTFOE0351";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"131";"RTFOE0352";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"132";"RTFOE0353";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"133";"RTFOE0354";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"134";"RTFOE0355";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"135";"RTFOE0356";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"136";"RTFOE0357	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"137";"RTFOE0358	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"138";"RTFOE0359	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"139";"RTFOE0360	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"140";"RTFOE0361	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"141";"RTFOE0362	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"142";"RTFOE0363";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"143";"RTFOE0364	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"144";"RTFOE0365	";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"145";"RTFOE0366";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"146";"RTFOE0367";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"147";"RTFOE0368";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"148";"RTFOE0369";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"149";"RTFOE0370";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"150";"RTFOE0371";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"151";"RTFOE0372";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"152";"RTFOE0374";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"153";"RTFOE0370";"2010-05-10";"O estado do circuito passou de I para A.";"Diogo"
"154";"RTFOE0374";"2010-05-10";"A referência da encomenda do circuito passou de 20 para 20ª. - Faro - Tavira.";"Diogo"
"155";"RTFOE0374";"2010-05-10";"A terminação A passou de Olhao para Faro.";"Diogo"
"156";"RTFOE0374";"2010-05-10";"A terminação B passou de Faro para Olhao.";"Diogo"
"157";" RTFOE0375";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"158";" RTFOE0376";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"159";" RTFOE0376";"2010-05-10";"A referência da encomenda do circuito passou de 21ªEnc. - Barreiro - Lavr para 21ªEnc. - Barreiro - Lavradio.";"Diogo"
"160";"RTFOE0355";"2010-05-10";"A terminação B passou de Pargal para Pragal.";"Diogo"
"161";"RTFOE0318";"2010-05-10";"O estado do circuito passou de A para D.";"Diogo"
"162";"RTFOE0502";"2010-05-10";"O estado do circuito passou de E para A.";"Diogo"
"163";"RTFOE0502";"2010-05-10";"O estado do circuito passou de A para E.";"Diogo"
"164";" RTFOE0378";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"165";" RTFOE0379";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"166";" RTFOE0380";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"167";" RTFOE0381";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"168";" RTFOE0382";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"169";" RTFOE0383";"2010-05-10";"Circuito inserido na base de dados";"Diogo"
"170";"RTFOE0200";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"171";"RTFOE0201";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"172";"RTFOE0200";"2010-05-11";"A data objectivo passou de 2001-11-28 para 2001-10-31.";"Diogo"
"173";"RTFOE0200";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2001-11-28.";"Diogo"
"174";"RTFOE0201";"2010-05-11";"A data objectivo passou de 2001-11-28 para 2001-10-31.";"Diogo"
"175";"RTFOE0201";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2001-11-28.";"Diogo"
"176";"RTFOE0202";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"177";"RTFOE0203";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"178";"RTFOE0204";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"179";"RTFOE0205";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"180";"RTFOE0206";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"181";"RTFOE0207";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"182";"RTFOE0203";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2001-11-28.";"Diogo"
"183";"RTFOE0204";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2001-11-28.";"Diogo"
"184";"RTFOE0202";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2001-11-28.";"Diogo"
"185";"RTFOE0208";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"186";"RTFOE0208";"2010-05-11";"O estado do circuito passou de I para A.";"Diogo"
"187";"RTFOE0208";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"188";"RTFOE0205";"2010-05-11";"O Cliente do circuito passou de Vodafone para Novis.";"Diogo"
"189";"RTFOE0206";"2010-05-11";"O Cliente do circuito passou de Vodafone para Novis.";"Diogo"
"190";"RTFOE0207";"2010-05-11";"O Cliente do circuito passou de Vodafone para Novis.";"Diogo"
"191";"RTFOE0205";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2001-11-28.";"Diogo"
"192";"RTFOE0206";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2001-11-28.";"Diogo"
"193";"RTFOE0207";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2001-11-28.";"Diogo"
"194";"RTFOE0209";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"195";"RTFOE0210";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"196";"RTFOE0211";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"197";"RTFOE0211";"2010-05-11";"A terminação B passou de Amadora para Cacém.";"Diogo"
"198";"RTFOE0212";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"199";"RTFOE0209";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-23.";"Diogo"
"200";"RTFOE0210";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-23.";"Diogo"
"201";"RTFOE0211";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-23.";"Diogo"
"202";"RTFOE0212";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-23.";"Diogo"
"203";"RTFOE0213";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"204";"RTFOE0213";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"205";"RTFOE0214";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"206";"RTFOE0214";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"207";"RTFOE0215";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"208";"RTFOE0215";"2010-05-11";"A data objectivo passou de 0000-00-00 para 2002-05-15.";"Diogo"
"209";"RTFOE0215";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"210";"RTFOE0216";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"211";"RTFOE0216";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"212";"RTFOE0217";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"213";"RTFOE0218";"2010-05-11";"Circuito inserido na base de dados";"Diogo"
"214";"RTFOE0217";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"215";"RTFOE0218";"2010-05-11";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"216";"RTFOE0219";"2010-05-13";"Circuito inserido na base de dados";"Diogo"
"217";"RTFOE0219";"2010-05-13";"A data de entrega passou de 0000-00-00 para 2010-05-12.";"Diogo"
"218";"RTFOE0220";"2010-05-13";"Circuito inserido na base de dados";"Diogo"
"219";"RTFOE0220";"2010-05-13";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"220";"RTFOE0221";"2010-05-13";"Circuito inserido na base de dados";"Diogo"
"221";"RTFOE0222";"2010-05-13";"Circuito inserido na base de dados";"Diogo"
"222";"RTFOE0221";"2010-05-13";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"223";"RTFOE0222";"2010-05-13";"A data de entrega passou de 0000-00-00 para 2002-06-12.";"Diogo"
"224";"RTFOE0223";"2010-05-13";"Circuito inserido na base de dados";"Diogo"
"225";"RTFOE0224";"2010-05-13";"Circuito inserido na base de dados";"Diogo"
"226";"RTFOE527";"2010-06-09";"Circuito inserido na base de dados";"amgonzaga"
"227";"RTFOE527";"2010-06-09";"A distância óptica passou de 0 para 50600.";"amgonzaga"
"228";"RTFOE527";"2010-06-09";"A data de entrega passou de 0000-00-00 para 2009-04-30.";"amgonzaga"
"229";"RTFOE527";"2010-06-09";"A distância óptica passou de 50600 para 50.600.";"amgonzaga"
"230";"RTFOE0528";"2010-06-09";"Circuito inserido na base de dados";"amgonzaga"
"231";"RTFOE0528";"2010-06-09";"A distância óptica passou de 0 para 32.497.";"amgonzaga"
"232";"RTFOE0528";"2010-06-09";"A data de entrega passou de 0000-00-00 para 2010-06-08.";"amgonzaga"
"233";"RTFOE0528";"2010-06-09";"A distância óptica passou de 32.497 para 36.433.";"amgonzaga"
"234";"RTFOE529";"2010-06-09";"Circuito inserido na base de dados";"amgonzaga"
"235";"RTFOE529";"2010-06-09";"A distância óptica passou de 0 para 42.647.";"amgonzaga"
"236";"RTFOE529";"2010-06-09";"Houve alterações nas observações do circuito";"amgonzaga"
"237";"RTFOE0530";"2010-06-09";"Circuito inserido na base de dados";"amgonzaga"
"238";"RTFOE0530";"2010-06-09";"A distância óptica passou de 0 para 26.086.";"amgonzaga"
"239";"RTFOE0530";"2010-06-09";"A data de entrega passou de 0000-00-00 para 2010-05-26.";"amgonzaga"
"240";"RTFOE0531";"2010-06-09";"Circuito inserido na base de dados";"amgonzaga"
"241";"RTFOE0531";"2010-06-09";"A distância óptica passou de 0 para 45.491.";"amgonzaga"
"242";"RTFOE0532";"2010-06-09";"Circuito inserido na base de dados";"amgonzaga"
"243";"RTFOE0532";"2010-06-09";"A data de entrega passou de 0000-00-00 para 2010-05-26.";"amgonzaga"
"244";"RTFOE0532";"2010-06-09";"A distância óptica passou de 0 para 19.838.";"amgonzaga"
"245";"RTFOE0533";"2010-06-09";"Circuito inserido na base de dados";"amgonzaga"
"246";"RTFOE0533";"2010-06-09";"A distância óptica passou de 0 para 42.435.";"amgonzaga"
"247";"RTFOE0534";"2010-06-17";"Circuito inserido na base de dados";"amgonzaga"
"248";"RTFOE0534";"2010-06-17";"A distância óptica passou de 0 para 28774.";"amgonzaga"
"249";"RTFOE0534";"2010-06-17";"Houve alterações nas observações do circuito";"amgonzaga"
"250";"RTFOE0534";"2010-06-17";"A distância óptica passou de 28774 para 28.774.";"amgonzaga"
"251";"RTFOE0534";"2010-06-17";"A data de entrega passou de 0000-00-00 para 2010-06-17.";"amgonzaga"
"252";"RTFOE0534";"2010-06-17";"Houve alterações nas observações do circuito";"amgonzaga"
"253";"RTFOE0535";"2010-06-17";"Circuito inserido na base de dados";"amgonzaga"
"254";"RTFOE0535";"2010-06-17";"A distância óptica passou de 0 para 28.774.";"amgonzaga"
"255";"RTFOE0535";"2010-06-17";"A data de entrega passou de 0000-00-00 para 2010-06-17.";"amgonzaga"
"256";"RTFOE0535";"2010-06-17";"Houve alterações nas observações do circuito";"amgonzaga"
"257";"RTFOE0534";"2010-06-17";"Houve alterações nas observações do circuito";"amgonzaga"
"258";"RTFOE0535";"2010-06-17";"A distância kilométrica do circuito passou de 8.354 para 25.135.";"amgonzaga"
"259";"RTFOE0534";"2010-06-17";"O Cliente do circuito passou de Zon para Zon nAcesso.";"amgonzaga"
"260";"RTFOE0534";"2010-06-17";"O Cliente do circuito passou de Zon nAcesso para Zon Acesso.";"amgonzaga"
"261";"RTFOE0536";"2010-06-17";"Circuito inserido na base de dados";"amgonzaga"
"262";"RTFOE0536";"2010-06-17";"A distância óptica passou de 0 para 9.196.";"amgonzaga"
"263";"RTFOE0537";"2010-06-17";"Circuito inserido na base de dados";"amgonzaga"
"264";"RTFOE0537";"2010-06-17";"A distância óptica passou de 0 para 9.196.";"amgonzaga"
"265";"RTFOE0537";"2010-06-17";"A data de entrega passou de 0000-00-00 para 2010-06-17.";"amgonzaga"
"266";"RTFOE0537";"2010-06-17";"A distância kilométrica do circuito passou de 9.196 para 8.354.";"amgonzaga"
"267";"RTFOE0536";"2010-06-17";"A data de entrega passou de 0000-00-00 para 2010-06-16.";"amgonzaga"
"268";"RTFOE0537";"2010-06-17";"A data de entrega passou de 2010-06-17 para 2010-06-16.";"amgonzaga"
"269";"RTFOE0527";"2010-06-17";"O Cliente do circuito passou de Zon para Zon Acesso.";"amgonzaga"
"270";"RTFOE0527";"2010-06-17";"A distância kilométrica do circuito passou de 45.96 para 7.293.";"amgonzaga"
"271";"RTFOE0527";"2010-06-17";"A distância óptica passou de 50.6 para 7.990.";"amgonzaga"
"272";"RTFOE0527";"2010-06-17";"A data objectivo passou de 2008-05-01 para 2010-05-25.";"amgonzaga"
"273";"RTFOE0527";"2010-06-17";"A data de entrega passou de 2009-04-30 para 2010-05-25.";"amgonzaga"
"274";"RTFOE0527";"2010-06-17";"A data de ocupaçao passou de 0000-00-00 para 2010-06-25.";"amgonzaga"
"275";"RTFOE0527";"2010-06-17";"A terminação A passou de Algés para Pinhal Novo.";"amgonzaga"
"276";"RTFOE0527";"2010-06-17";"A terminação B passou de Pinhal Novo para Palmela Velha.";"amgonzaga"
"277";"RTFOE0527";"2010-06-17";"A data de ocupaçao passou de 2010-06-25 para 2010-05-25.";"amgonzaga"
"278";"RTFOE0538";"2010-06-17";"Circuito inserido na base de dados";"amgonzaga"
"279";"RTFOE0538";"2010-06-17";"A distância óptica passou de 0 para 7.757.";"amgonzaga"
"280";"RTFOE0538";"2010-06-17";"A data de entrega passou de 0000-00-00 para 2010-05-25.";"amgonzaga"
"281";"RTFOE0538";"2010-06-17";"A data de ocupaçao passou de 0000-00-00 para 2010-05-25.";"amgonzaga"
"282";"RTFOE0533";"2010-06-17";"O Cliente do circuito passou de Zon para Zon Backbone.";"amgonzaga"
"283";"RTFOE0539";"2010-06-21";"Circuito inserido na base de dados";"amgonzaga"
"284";"RTFOE0539";"2010-06-21";"A distância óptica passou de 0 para 16.732.";"amgonzaga"
"285";"RTFOE0539";"2010-06-21";"A data de entrega passou de 0000-00-00 para 2010-06-21.";"amgonzaga"
"286";"RTFOE0539";"2010-06-21";"Houve alterações nas observações do circuito";"amgonzaga"
"287";"RTFOE0540";"2010-06-21";"Circuito inserido na base de dados";"amgonzaga"
"288";"RTFOE0540";"2010-06-21";"A distância óptica passou de 0 para 16.732.";"amgonzaga"
"289";"RTFOE0540";"2010-06-21";"A data de entrega passou de 0000-00-00 para 2010-06-21.";"amgonzaga"
"290";"RTFOE0539";"2010-06-21";"Houve alterações nas observações do circuito";"amgonzaga"
"291";"RTFOE0541";"2010-06-25";"Circuito inserido na base de dados";"amgonzaga"
"292";"RTFOE0541";"2010-06-25";"A distância óptica passou de 0 para 24.769.";"amgonzaga"
